Trial,Status,Time_TrialStart,Time_DrawFinish,Time_GazeEnter,Time_End
57,Success,527.876664499985,527.8772099001799,527.8776964000426,530.1083027999848
58,Success,535.1255326000974,535.1265869000927,535.2765363999642,537.491637500003
59,Success,542.5077558001503,542.508332000114,542.7087872000411,544.9249631001148
60,Success,549.9490145000163,549.9496035000775,550.1830130000599,552.399108099984
61,Success,557.4224498001859,557.4236114001833,557.7406105000991,559.9570405001286
62,Success,564.9806715000886,564.9812627001666,565.1140913001727,567.3315888000652
63,Break,572.3544983000029,572.3550036000088,572.6720768001396,576.1399990001228
64,Break,581.1631253000814,581.1636646001134,582.0648382999934,585.5326050999574
65,Success,590.5567857001442,590.5573372000363,590.7733679001685,592.9893347001635
66,Success,598.0063861999661,598.0072478000075,598.256765200058,600.4716742001474
67,Success,605.489269600017,605.4898487001192,605.8062853000592,608.0213814000599
68,Success,613.0379524000455,613.038550300058,613.2388155001681,615.4700830001384
69,Success,620.4870627000928,620.4876443000976,620.67046020017,622.8861989001743
70,Success,627.9031191000249,627.903669500025,628.2207762000617,630.4367539000232
71,Success,635.4606965000276,635.4612956000492,635.7107630001847,637.9281485001557
72,Success,642.9509847001173,642.9518492000643,643.3189223001245,645.5360332001001
73,Success,650.5591435001697,650.5596774001606,651.076532700099,653.2922853000928
74,Break,658.3169378000312,658.3175970001612,658.5179977000225,662.6352589000016
75,Success,667.659408000065,667.6600872001145,667.66059770016,669.8742426000535
76,Success,674.9001953999978,674.9008994000033,675.4339544000104,677.649805800058
77,Success,682.6661051001865,682.6668275000993,682.8678705999628,685.1006364000496
78,Success,690.1233573001809,690.1247334000655,692.6271140000317,694.8427768000402
79,Success,699.8675558001269,699.8683069001418,700.3510472001508,702.5674509000964
80,Success,707.5912499001715,707.5919916999992,707.8273118999787,710.0586336001288
81,Success,715.0824341999833,715.0830872000661,716.3007581999991,718.5319354000967
82,Break,723.5496158001479,723.5503581999801,725.8520166000817,729.8536064999644
83,Break,734.8771410000045,734.8780543999746,735.0942081999965,738.6462352999952
84,Break,743.6702320000622,743.6709764001425,744.0380802000873,746.7874390999787
85,Break,751.8107734001242,751.8117270001676,757.968352700118,761.1199229999911
86,Success,762.0709796000738,762.0715407000389,762.0720232999884,764.3051766999997
87,Success,827.8544303001836,827.8551191999577,828.0717199000064,830.288138500182
88,Break,835.3115773000754,835.3121945001185,835.6299562000204,838.7802949000616
89,Break,843.8034104001708,843.8039907000493,844.004310999997,847.1882003999781
90,NoFix,852.220568699995,852.2211282001808,,862.2472681000363
91,NoFix,867.2696075001732,867.270203600172,,877.2962387001608
92,Break,882.3179890001193,882.3185741000343,884.053602800006,888.2384786000475
93,Success,893.2626245999709,893.2631932999939,897.1508631999604,899.3910020000767
94,NoFix,904.415077400161,904.4156168000773,,914.4419144000858
