Trial,Status,Time_TrialStart,Time_DrawFinish,Time_GazeEnter,Time_End
65,Success,248.42858629999682,248.42911539995112,248.66196439997293,249.5294458999997
66,Success,252.54917419992853,252.54975939996075,252.76676279993262,253.63386609998997
67,Success,256.65230119996704,256.65286389994435,257.62100279994775,258.5054031999316
68,Success,261.5249008999672,261.5254462999292,261.85952669999097,262.72610979992896
69,Success,264.3107485999353,264.31129389989655,264.6789904999314,265.54546939989086
70,Success,284.7723846998997,284.77313149999827,285.0738556999713,285.9580272999592
71,Success,288.97774209990166,288.9788431999041,289.19429059990216,290.04534009995405
72,Success,293.0655713999877,293.06621469999664,293.3836310999468,294.26627499994356
73,Success,297.2859770999057,297.28649729990866,297.28700439992826,298.17081359995063
74,Success,301.1903503999347,301.1909785999451,301.62363509996794,302.49055759992916
75,Success,305.5108894999139,305.5114612999605,305.8117001999635,306.69551779993344
76,Success,309.71500510000624,309.7156183999032,309.93287849996705,310.81629299989436
77,Success,313.83596239995677,313.83651949989144,314.10406759998295,314.98708120000083
78,Break,318.0068717999384,318.0074551999569,318.47381339990534,319.3085527999792
79,Success,322.32785079989117,322.32882499997504,322.32933649991173,323.21220589999575
80,Success,326.23124299990013,326.231758799986,326.60044079995714,327.48242409992963
81,Success,330.50292889995035,330.5034332999494,330.8711554999463,331.7535080999369
82,Success,334.7732985999901,334.77399539994076,335.04080899991095,335.90829539997503
83,Success,338.92806149995886,338.9286910999799,339.22911699989345,340.0797341999132
84,Success,343.0992884999141,343.0999084999785,343.43385909998324,344.3168719999958
85,Break,347.3367211999139,347.3373039999278,347.55350209993776,348.50440360000357
86,Break,351.5233730999753,351.5239880000008,355.22864789993037,356.01201169996057
87,Success,359.031020800001,359.03160449990537,359.41605249990243,360.28301669994835
88,Success,363.30270709993783,363.3032672998961,363.3037562998943,364.1868859999813
89,Success,367.20639599999413,367.2069238999393,367.3732897998998,368.24056259996723
90,Break,371.2600001998944,371.260545099969,371.2610067999922,372.1451415999327
91,Break,375.1643467999529,375.1649405999342,375.39905749994796,375.9160342999967
92,Break,378.9352241999004,378.9358262999449,379.1526096999878,379.96997289999854
93,Break,382.9893349999329,382.9904118999839,383.4069780999562,384.2572631998919
94,Break,387.2769954999676,387.2775352000026,387.577760099899,388.3612227999838
95,Success,391.3807376999175,391.3813300000038,391.6987540998962,392.582244399935
96,Success,395.6013215999119,395.6018936999608,395.60234889993444,396.47030349995475
97,Break,399.4897002999205,399.4902924000053,399.6903782999143,400.57335959991906
98,Break,403.59290069993585,403.59348409995437,404.3780601999024,404.9943085999694
99,Break,408.0136309999507,408.01415939989965,408.3145891999593,408.96557999996
100,Break,411.9856918998994,411.986669799895,412.3198405998992,412.97117779997643
101,Break,415.98922749992926,415.98979599995073,416.3737326998962,416.87319059995934
102,Break,419.334522799938,419.3351100999862,419.335593399941,420.26891999994405
103,NoFix,436.32641179999337,436.3271112999646,,441.34792159998324
104,Break,444.36812779994216,444.368794699898,447.15402299992274,447.58774739992805
105,Success,450.60743669990916,450.6080318999011,450.608551699901,451.4749955999432
106,Success,454.4941061999416,454.4946343000047,454.7619085999904,455.6459122999804
107,Break,458.6657317999052,458.6664057999151,458.93366659991443,459.93303349998314
108,Success,462.9526607999578,462.95331889996305,463.1714837999316,464.03763909998816
109,Success,467.0575422999682,467.0581292998977,467.05860059999395,467.92501239990816
110,Success,470.9438043999253,470.9444247999927,470.9450115999207,471.812457999913
111,Success,474.8312860999722,474.83184329990763,474.83229789999314,475.68299959995784
112,Success,478.70282399991993,478.703395599965,478.85364609991666,479.7205472999485
113,Success,482.74012380000204,482.74107559991535,482.7415445999941,483.6235075999284
114,Success,486.6432965999702,486.64387569995597,486.8280853999313,487.69511450000573
115,Success,490.71405399998184,490.7146056999918,490.7150829999009,491.58261579996906
116,Success,494.60140629997477,494.6019854999613,494.6024418999441,495.47011829994153
117,Success,498.48964329995215,498.49022599996533,498.6905065999599,499.5570012999233
118,Success,502.57666899997275,502.5772633999586,502.57775589998346,503.4437911999412
119,Success,506.46337769995444,506.4639140999643,506.7482498999452,507.6151391000021
120,Success,510.6341184999328,510.6347143999301,510.73570679989643,511.6029381999979
121,Success,514.6217174999183,514.622261499986,514.7564832000062,515.6401035999879
122,Success,518.6600711999927,518.6607080999529,518.6613934999332,519.5430567999138
123,Success,522.5628171999706,522.5633787999395,522.5638738999842,523.4479159999173
124,Success,526.4675948999356,526.468169999891,526.7013712999178,527.5687657999806
125,Success,530.5883024999639,530.5887976998929,530.7558006999316,531.6228295000037
126,Success,534.6429089999292,534.6435079999501,534.7599579999223,535.6271589999087
127,Success,538.6466321999906,538.647237899946,539.0477085999446,539.9138840999221
128,Break,542.9333624999272,542.9343245999189,542.934796199901,543.7182820999296
129,Success,546.7379807999823,546.738577799988,546.9548471999587,547.8231289999094
130,Break,550.8416411998915,550.8422140999464,551.0433783999179,551.9933981999056
131,Break,555.0142367999069,555.0148362999316,555.347315599909,555.7977723999647
132,Break,558.8167676999001,558.8173094999511,559.0007353998953,559.6338100999128
133,Success,562.6532587999245,562.653820999898,562.9042080999352,563.7553366998909
134,Success,566.774234799901,566.7748425999889,566.775305399904,567.6427968000062
135,Success,570.6617741999216,570.662329099956,570.6627902999753,571.5464221999282
136,Success,574.5660154999932,574.5665677998913,574.5670463999268,575.4507228999864
137,Success,578.4702068999177,578.4707797999727,578.653529599891,579.52047759993
138,Success,582.5404062999878,582.5410591999535,582.8414887998952,583.7253004999366
139,Success,586.745261300006,586.7458407999948,586.8783348998986,587.7462135999231
140,Break,590.7659060999285,590.7664633999811,590.916571199894,591.6503376999171
141,Success,594.6697852999205,594.6704148999415,595.0033875999507,595.8702116999775
142,Success,598.8901897999458,598.8908093000064,598.9241919999477,599.7910153999692
143,Success,602.8105055999476,602.8111703000031,602.8120317999274,603.6957555999979
144,Success,606.7153764999239,606.7159611999523,606.9325442999834,607.7833933999063
145,Break,610.8030721999239,610.8036219999194,611.0871684999438,611.5875713999849
146,Break,614.6067443999927,614.6073172999313,614.9569503999082,615.5075311999535
147,Break,618.5272270999849,618.5277833999135,618.7281145999441,619.2782456999412
148,Break,622.2979328999063,622.2985691999784,622.5312778999796,622.9484766999958
149,Success,625.9683918999508,625.9694780999562,626.2350214999169,627.102957899915
150,Break,630.1214832999976,630.122618699912,630.3059272998944,630.9912197999656
151,Break,634.0102730999934,634.0108086999971,634.243374499958,634.7772462998983
152,Break,637.796110299998,637.7966914999997,638.047591599985,638.8644484999822
153,Break,641.8837551999604,641.884365899954,642.1847708999412,642.6686075999169
154,Break,645.6884156999877,645.6896512999665,646.0549334998941,646.6889692998957
155,Break,649.7083112999098,649.7088677999564,649.9598843998974,650.6931828999659
156,Break,653.7128712999402,653.713534999988,654.0300263999961,654.9971597999102
157,Break,658.0177139999578,658.0183534999378,658.2841413998976,659.2006181000033
158,Success,662.2208556999685,662.2214287999086,662.5392276999773,663.4058052999899
159,Success,666.4250745999161,666.4257438000059,666.5765257999301,667.4435365999816
160,Success,670.463367599994,670.4645517999306,670.4650254999287,671.3309324999573
161,Break,674.3501153999241,674.3507004999556,674.6515707999934,675.3013110999018
162,Success,678.3201990999514,678.3212269999785,678.6210111998953,679.4888765999349
163,Success,682.5085034999065,682.5090285999468,682.5094989999197,683.376314699999
164,Success,686.3948855999624,686.3954793999437,686.3959689999465,687.2636982999975
165,Success,690.2835476999171,690.2841065999819,690.2845706999069,691.1663680999773
166,Success,694.1871488000033,694.1877372999443,694.188402300002,695.0705364999594
167,Success,698.0903779999353,698.0909456999507,698.0914181999397,698.9745154998964
168,Success,701.9945398999844,701.9951134999283,701.9955901999492,702.8791630999185
169,Success,705.8988380999072,705.8994485998992,706.2336132999044,707.1170032999944
170,Success,710.1365801999345,710.1371613999363,710.1376723999856,711.0209008998936
171,Success,714.0407251999713,714.0413218999747,714.3917359999614,715.274549499969
172,Success,718.2938588999677,718.2944663999369,718.2949286999647,719.179137900006
173,Success,722.198880199925,722.1995426999638,722.200027099927,723.0662398999557
174,Success,726.085980999982,726.0865671999054,726.0870661999797,726.9702098999405
175,Success,729.9896938999882,729.9901800999651,730.0234006999526,730.8908919999376
176,Success,733.9109637999209,733.9115662999684,734.211676399922,735.0944649999728
177,Success,738.1139967999188,738.1145635999274,738.3988701999187,739.2661276999861
178,Success,742.2856769999489,742.2862764999736,742.5870780999539,743.4702280999627
179,Break,746.4901130999206,746.4907155999681,746.7403174999636,747.2741291999118
180,Break,750.2932223998941,750.2938444999745,750.6781843999634,751.1944094999926
181,NoFix,754.2136903000064,754.2141819999088,,759.2362060999731
182,Success,762.2639748998918,762.2646194999106,762.6310957999667,763.4988296999363
183,Success,766.5186884999275,766.5192266999511,766.7193037999095,767.58663289994
184,Success,770.6059360998916,770.6064958999632,770.8069861999247,771.6904745999491
185,Success,774.7101426000008,774.7106862999499,775.1614343998954,776.0281401999528
186,Success,779.0489883999107,779.0499839999247,779.2489672999363,780.2654804999474
187,Success,783.2854502999689,783.2860491999891,783.286517099943,784.1529845999321
188,Success,787.1724910999183,787.1734839999117,787.4901363999816,788.3570275999373
189,Success,799.9609231000068,799.9616700999904,800.2445294999052,801.2287704999326
190,Break,804.2481639999896,804.248722499935,804.4818416999187,805.516893699998
191,Success,808.5365776999388,808.5371051999973,808.5375638999976,809.5205325999996
192,Success,812.5401156999869,812.5406806999817,812.5411754999077,813.5239950999385
193,Success,816.5431046999292,816.5440838999348,816.5445731999353,817.5110749999294
194,Success,820.5307238999521,820.5313055999577,820.7156920999987,821.6821881999495
195,Success,824.7013371000066,824.7019968999084,824.7024802999804,825.686706099892
196,Success,828.7063422999345,828.7069455999881,828.9572196999798,829.9233250999823
197,Break,832.944327199948,832.9450167999603,833.1943529999116,834.1788536999375
198,Success,837.1981812999584,837.1992778999265,837.2650761998957,838.2158433999866
199,Success,841.2357696999097,841.2362696999917,841.5199686998967,842.4869568999857
200,Success,845.5065215999493,845.5071021999465,845.507587299915,846.4911661999067
201,Success,849.5108405998908,849.5113750000019,849.5439860000042,850.4946073999163
202,Success,853.5137884999858,853.5145311999368,853.5150461999001,854.4659841998946
203,Success,857.4855852999026,857.4861667999066,857.7697414999129,858.7366127999267
204,Break,861.756535399938,861.7571000999305,861.89061449992,862.7732835999923
205,Success,865.7928499999689,865.7934316999745,866.111603599973,867.078470599954
206,Success,870.0980656999163,870.0985868999269,870.3152774999617,871.266103999922
207,Success,874.2859911998967,874.2865856999997,874.2870736999903,875.2536423999118
208,Success,878.2737361999461,878.2744830999291,878.5243086999981,879.4912285999162
209,Success,882.5107677999185,882.5113895999966,882.5118970999029,883.4942585999379
210,Success,886.5141792999348,886.5149070000043,886.5153880999424,887.4992121999385
211,Success,890.5186556999106,890.519192699925,890.5196628998965,891.4864214999834
212,Success,894.50669379998,894.5072338999016,894.5077315999661,895.4905812999932
213,Success,898.5103591999505,898.5109309999971,898.8281346999574,899.8106551999226
214,Success,902.8304501998937,902.8310728999786,903.049167899997,904.0159218999324
215,Success,907.0358561999165,907.0364577999571,907.0369219999993,908.0034402000019
216,Success,911.0228592999047,911.0235838999506,911.0240803000052,912.0071071999846
217,Break,915.0274502999382,915.0282249999,915.0609500999562,915.8438635999337
218,Success,918.863173199934,918.8637565999525,919.0316881999606,919.9989709999645
219,Success,923.0184558999026,923.01902779995,923.2191532999277,924.1862605999922
220,Success,927.2061325999675,927.2067262999481,927.5235770998988,928.4905055999989
221,Success,931.5104299999075,931.5109981999267,931.5114886999363,932.493661699933
222,Break,935.5138181999791,935.5143985999748,935.7650403999723,936.6322852999438
223,Break,939.6509449000005,939.6516343998956,940.0355823999271,940.9196420999942
224,Break,943.9395629999926,943.9401015999028,944.2741871000035,945.3574456999777
225,Break,948.3771064999746,948.377623599954,948.8620475999778,949.6945119999582
226,Success,952.7139947999967,952.7145109999692,953.0994784999639,954.0665718999226
227,Break,957.087015899946,957.0877820999594,957.4204873999115,957.987802199903
228,Break,961.0076524999458,961.0082939999411,963.7771169999614,964.3439957998926
229,Break,967.3633449999616,967.3640241998946,968.4483741999138,969.4992261999287
230,Break,972.5180489999475,972.5186273999279,972.7348065999104,973.4206996998983
231,Break,976.4388792999089,976.4394992999732,976.7725301999599,977.2395639999304
232,Break,980.2598500999156,980.2604262999957,980.9275351999095,981.4935583999613
233,Success,984.5138809999917,984.5144478000002,986.4165560998954,987.3833735999651
234,Success,990.4030948999571,990.4036612999626,990.5373572999379,991.503169399919
235,Success,994.5239655999467,994.5249195999932,994.5256352999713,995.508895099978
236,Success,998.5277992999181,998.5283374999417,998.7613996999571,999.7291496999096
237,Success,1002.7486431999132,1002.7491975999437,1002.999886799953,1003.9669887999771
238,Success,1006.986597299925,1006.9872376999119,1006.9877185999649,1007.9707732999232
239,Success,1010.9906506999396,1010.9912528999848,1010.9917079999577,1011.9738923999248
240,Success,1014.9946359999012,1014.9952678999398,1014.9957378999097,1015.9624122999376
241,Success,1018.9811551999301,1018.9817125999834,1018.9822067999048,1019.9664382999763
242,Success,1022.9858954999363,1022.9866349999793,1022.9871308999136,1023.9537924999604
243,Break,1026.9733979000011,1026.9739613999845,1027.1741989000002,1028.2082917999942
244,Break,1031.2279504999751,1031.2285853999201,1031.5121539999964,1032.411802199902
245,Break,1035.431274099974,1035.4318325999193,1035.6320636000019,1036.267217699904
246,NoFix,1039.2861284998944,1039.2867157999426,,1044.307597399922
247,Break,1047.327344499994,1047.327923499979,1047.644222999923,1048.511210299912
248,Break,1051.5306955999695,1051.5312775999773,1051.8318146999227,1052.4503802999388
249,Success,1055.4687250999268,1055.4692969999742,1055.7021588999778,1056.653423099895
250,Success,1059.6728108999087,1059.6734593999572,1059.673930299934,1060.6407647999004
251,Break,1063.6605915999971,1063.6611335999332,1063.9938297999324,1065.028539699968
252,Success,1068.0480946999742,1068.0487100000028,1069.6005076000001,1070.5831761999289
253,Success,1073.6042085998924,1073.6047746998956,1073.9381768999156,1074.9041821999708
254,Success,1077.9242111999774,1077.9248580998974,1078.1593999000033,1079.1258668999653
255,Success,1082.1453940999927,1082.145971699967,1082.49717899994,1083.463879399933
256,Success,1086.483635099954,1086.4846752999583,1086.4851603999268,1087.4680872999597
257,Success,1090.4876112999627,1090.4882432000013,1090.488804499968,1091.4710763999028
258,Success,1094.490881799953,1094.491458699922,1095.7927738999715,1096.7607131999684
259,Success,1099.7808065999998,1099.7813481999328,1099.9983450999716,1100.9807097999146
260,Success,1104.009450399899,1104.0100184999174,1104.0104926999193,1104.9941252999706
261,Break,1108.013559199986,1108.0142195998924,1108.2481196000008,1109.198295799899
262,Break,1112.218485499965,1112.2193774000043,1112.451374599943,1113.4356137999566
263,Success,1116.454648999963,1116.4552135999547,1116.6722338999389,1117.6232676999643
264,Break,1120.6423225000035,1120.6428872999968,1123.412549200002,1123.9804594999878
265,NoFix,1126.9997738999082,1127.0004203999415,,1132.0215077999746
266,Break,1135.0409236999694,1135.0415886999108,1135.3089031999698,1135.974778899923
267,Success,1138.99392909999,1138.9950984999305,1139.3619560999796,1140.329583399929
268,Break,1143.3494943999685,1143.3501882998971,1143.5503942999057,1144.133975799894
269,Success,1147.1529975999147,1147.1537151999073,1147.3877473999746,1148.3533154999604
270,Break,1151.3742242999142,1151.3748327000067,1155.178901599953,1156.029571199906
271,Break,1159.052341099945,1159.0532281999476,1159.2995335999876,1159.7147720999783
272,Success,1162.7345206999453,1162.735162799945,1162.9354372998932,1163.9034781999653
273,Success,1166.9222309999168,1166.9228751999326,1167.2243118999759,1168.1911982999882
274,Success,1171.2106921999948,1171.2113509000046,1171.4286449999781,1172.3944322000025
275,Success,1175.414079299895,1175.4147079999093,1175.7496130999643,1176.7162094999803
276,Success,1179.7366734999232,1179.7377255999018,1179.937480899971,1180.9042103999527
277,Success,1183.9234733999474,1183.924101499957,1184.0412343000062,1185.0080505999504
278,Break,1188.0280469999416,1188.0286672998918,1188.3122237999924,1189.328933199984
279,Break,1192.3495267999824,1192.350595099968,1192.6497875999194,1193.417071599979
280,Break,1196.436696599936,1196.4374074999942,1196.7875482999953,1197.520961400005
281,Break,1200.5407537999563,1200.5414312999928,1200.908435999998,1201.9084822000004
282,Break,1204.9285406999988,1204.9291723999195,1205.3804297999013,1206.3806195999496
283,Success,1209.40023629996,1209.4010035999818,1210.0180696999887,1210.9835348000051
284,Success,1214.0041494999314,1214.0048354999162,1214.005335199996,1214.9709989998955
285,Success,1217.9913885999704,1217.991966099944,1218.2924201999558,1219.276064399979
286,Success,1222.294722099905,1222.295351699926,1222.5626126999268,1223.5141877999995
287,Success,1226.533291599946,1226.5339915999211,1226.9513760999544,1227.9337496999651
288,Break,1230.9536588999908,1230.9543171999976,1235.4924688999308,1236.093428799999
289,Break,1239.112216599984,1239.1129305999493,1239.3305281999055,1239.8805872999365
290,Break,1242.9003467999864,1242.9009672999382,1243.1507569999667,1244.1679167998955
291,Break,1247.187926499988,1247.1891345999902,1247.4387572999112,1248.1058030999266
292,NoFix,1251.1239215999376,1251.124488499947,,1256.1466019999934
293,NoFix,1259.1661420000019,1259.1668195999227,,1264.1882951000007
294,Success,1267.2076793999877,1267.20849479991,1267.6425006999634,1268.624979199958
295,Success,1271.6447482999647,1271.645353699918,1271.6953978999518,1272.6467025999445
296,Success,1275.6662078999216,1275.6668429999845,1275.917512599961,1276.8842472999822
297,Success,1279.903866999899,1279.9044838999398,1279.9717273999704,1280.9541849999223
298,Break,1283.9738629999338,1283.9748628999805,1283.975376999937,1284.6918380999705
299,Success,1287.7109671999933,1287.711668999982,1287.7121669999324,1288.6798375999788
300,Success,1291.6994088999927,1291.700003099977,1291.7004575999454,1292.6838348999154
301,Success,1295.7024603999453,1295.7030634999974,1295.8710004999302,1296.8534474999178
302,Break,1299.8741735999938,1299.8748960999073,1300.191701499978,1300.7589699999662
303,Success,1303.7784254999133,1303.7792267999612,1303.9794682998909,1304.9452765999595
304,Success,1307.9647121999878,1307.9653421998955,1307.9659378998913,1308.9501914998982
305,Break,1311.9703644999536,1311.9709915999556,1312.2710575999226,1313.054349299986
306,Break,1316.0736705999589,1316.074860499939,1316.425275699934,1317.0420953999273
307,Break,1320.0612151999958,1320.0618847999722,1320.262175999931,1320.9951930999523
308,Success,1324.0141423000023,1324.014727999922,1324.2998368999688,1325.2663989999564
309,Success,1328.2860474999761,1328.2866299999878,1328.2871262999251,1329.253930299892
310,Success,1332.273399299942,1332.2741302999202,1332.4413647999754,1333.407947700005
311,Success,1336.4274619999342,1336.428543399903,1336.4294160999125,1337.411391099915
312,Success,1340.430981899961,1340.4316300000064,1340.6509489999153,1341.6321923999349
313,Break,1344.6519235000014,1344.6524966999423,1344.6529673999175,1345.45383829996
314,Success,1348.4725528999697,1348.4731663999846,1348.7073450000025,1349.6736862999387
315,Success,1352.694620699971,1352.6953622999135,1353.0443166999612,1354.0117145999102
316,Break,1357.0321296999464,1357.0328106998932,1357.315428599948,1357.9507919999305
317,Break,1360.9692158999387,1360.9700026999926,1361.3203619999113,1361.8037728999043
318,Break,1364.8224235998932,1364.8231338999467,1365.0910870999796,1365.5243228999898
319,NoFix,1368.543986799894,1368.544753999915,,1373.5641314999666
320,Break,1376.584256000002,1376.5856846999377,1377.185491799959,1377.802868800005
321,Success,1380.830956999911,1380.8316696999827,1381.8998483999167,1382.866371699958
322,Success,1385.8861772998935,1385.8867862999905,1386.3206942999968,1387.2876053999644
323,Break,1390.3071922999807,1390.3078197999857,1392.2101856999798,1393.0930358999176
324,Break,1396.1121615999145,1396.1127770999447,1396.3972417999757,1397.0473147999728
325,NoFix,1400.0679617999122,1400.0690002999036,,1405.088386499905
326,Success,1408.1082232999615,1408.1089160999982,1408.3420788999647,1409.3101315998938
327,Success,1412.3290822999552,1412.329860799946,1412.6130506999325,1413.563882199931
328,Break,1416.5840279998956,1416.5847452000016,1416.801559299929,1417.2519015999278
329,Success,1420.2712846999057,1420.2719829999842,1423.0414556999458,1424.0237421999918
330,Success,1427.0444246999687,1427.0450481999433,1429.0805125999032,1430.0312908999622
331,Break,1433.0504658999853,1433.0511108000064,1433.502070599934,1433.851857099915
332,Break,1436.8713964999188,1436.8720012999838,1437.2887020999333,1438.1554646999575
333,Break,1441.1745484999847,1441.175257399911,1441.5100450000027,1441.975545299938
334,Break,1444.9952029999113,1444.9964731999207,1445.3128474999685,1445.8306986999232
335,Break,1448.8498749999562,1448.8506190999178,1449.0674654999748,1449.633696099976
336,Break,1452.6540258999448,1452.6547137999441,1452.9714837999782,1453.4041534999851
337,Break,1456.4316403999692,1456.432249299949,1456.8501890999032,1457.2011657999828
338,Break,1457.6840174999088,1457.6845893999562,1459.4353435999947,1459.785480499966
339,Success,1485.1195658999495,1485.1205358000007,1485.7876441999106,1486.7538485999685
340,Success,1489.7745627999539,1489.775143799954,1490.042596199899,1491.0247522999998
341,Success,1494.044288999983,1494.0448193999473,1494.4455930999247,1495.3968329000054
342,Break,1498.4165399000049,1498.4171318999724,1498.4176055999706,1499.4507618999342
343,Success,1502.471046099905,1502.4716124999104,1502.8052104999078,1503.7884686999023
344,NoFix,1506.80850309995,1506.8090899999952,,1511.8295930000022
345,Success,1514.8495196999284,1514.8500522999093,1516.5344581999816,1517.5017756999005
346,NoFix,1520.5215177999344,1520.5221955999732,,1525.5517263999209
347,Break,1582.9599303998984,1582.960689999978,1583.361778399907,1583.9279546999605
348,Break,1586.9478669998934,1586.9487092999043,1587.449361499981,1587.8144307999173
349,Break,1590.8339687999105,1590.8345667999238,1591.2032210999168,1592.1353525999002
350,Success,1595.1551469999831,1595.1557198999217,1595.7904819999821,1596.757644600002
351,Success,1599.7772852999624,1599.7778374999762,1600.0119162999326,1600.994369299966
352,Success,1604.0140116999391,1604.0145662999712,1604.1647817000048,1605.1320883999579
353,Success,1608.1516611999832,1608.1522415999789,1608.1527237999253,1609.1199246000033
354,Break,1612.1400655999314,1612.1406439999118,1612.4906680999557,1613.508682499989
355,Break,1616.5275107999332,1616.5280731999082,1616.8123561999528,1617.111927799997
356,Break,1620.131415199954,1620.1319700999884,1622.9514663999435,1623.5688818999333
357,Break,1626.5877956999466,1626.5884522999404,1626.788366499939,1627.505940599949
358,NoFix,1630.5242562999483,1630.5248164999066,,1635.546514299931
359,Success,1638.5654694999103,1638.566018399899,1638.8007337999297,1639.7676124999998
360,Success,1642.7884844999062,1642.7891031999607,1643.2219106999692,1644.1886817999184
361,Success,1647.2083363999845,1647.2088887999998,1647.3592441999353,1648.3255031999433
362,Success,1651.3449795999331,1651.345572699909,1651.5630858999211,1652.5140158999711
363,Success,1655.5328958999598,1655.53344629996,1655.5339305999223,1656.4851979999803
364,Break,1659.5043555999873,1659.5048908999888,1659.7385123999557,1660.8221723999595
365,Success,1663.8422284999397,1663.842806499917,1664.1426545999711,1665.1098160999827
366,Success,1668.1295973999659,1668.1301827999996,1669.7323905999074,1670.6990029999288
367,Success,1673.7187353000045,1673.7193224999355,1673.7198293999536,1674.7025086999638
368,Success,1677.7219364999328,1677.7227024999447,1678.2062863999745,1679.174498199951
