Trial,Status,Time_TrialStart,Time_DrawFinish,Time_GazeEnter,Time_End
94,Success,426.34536310005933,426.34590349998325,426.34637680009473,427.3311875000363
95,Success,430.3508831000654,430.35147310001776,430.55166800005827,431.5181399000576
96,Success,434.53917080000974,434.5399005000945,434.8392358000856,435.8050947000738
97,Break,438.82561880000867,438.82617430004757,438.826627500006,439.5762439999962
98,Success,442.5953853999963,442.5959569000406,442.7639179000398,443.7464527999982
99,Success,446.76599049998913,446.7665205000667,446.76700960006565,447.7513690000633
100,Success,450.7710982999997,450.7716660000151,450.7721365999896,451.73897300008684
101,Success,454.75813060009386,454.75909100007266,454.90965749998577,455.8752075000666
102,Success,458.89498990005814,458.89565710001625,458.89615470007993,459.8801654999843
103,Success,462.9004165000515,462.90102260001004,463.1833693999797,464.1512595000677
104,Success,467.17126970004756,467.17178089998197,467.17231749999337,468.1555484000128
105,Break,471.1752752000466,471.17584939999506,471.17632830003276,472.2097259000875
106,Success,475.22917890001554,475.2297306000255,475.29671959998086,476.28047630004585
107,Break,479.2999960000161,479.3005720000947,479.3010894000763,480.1833069000859
108,Success,483.20324930001516,483.2039234000258,483.43713900004514,484.3884698000038
109,Success,487.40797739999834,487.40850160003174,487.40898980002385,488.39244600001257
110,Success,491.41209430003073,491.41263909998816,491.4131318000145,492.395551100024
111,Success,495.4151170999976,495.41566860000603,495.41617820004467,496.3828208000632
112,Success,499.40322480001487,499.4038610000862,499.62124780006707,500.58807400008664
113,Success,503.6077384999953,503.60835970006883,503.6088860000018,504.57558400009293
114,Success,507.5952137000859,507.5957741000457,507.74592000001576,508.72952170006465
115,Success,511.7495340000605,511.7501304000616,511.83346190000884,512.8005489000352
116,Success,515.8202606000705,515.820796300075,515.8212423999794,516.8035319000483
117,Success,519.8231913000345,519.823724100017,519.824219900067,520.7750692000845
118,Success,523.7939872000134,523.7945520000067,523.795019500074,524.7626553000882
119,Success,527.7820074000629,527.7825698000379,527.8499431000091,528.8334305000026
120,Success,531.8530668000458,531.853609599988,532.0209429999813,533.0033993000397
121,Success,536.0230226999847,536.023578900029,536.2415669000475,537.2084359000437
122,Success,540.2280515000457,540.2287004999816,540.2292118000332,541.1958056000294
123,Success,544.2155617000535,544.2161428000545,544.249998299987,545.2155461000511
124,Success,548.2352503000293,548.2358468000311,548.6707569999853,549.6213194000302
125,Success,552.6408760000486,552.6414267000509,552.6420050000306,553.6082957000472
126,Success,556.6277289000573,556.628286399995,556.6287753999932,557.5957818999887
127,Success,560.6154825000558,560.6160604000324,560.6165397000732,561.5995531000663
128,Success,564.6192445000634,564.6202901999932,564.6208259999985,565.6029007000616
129,Success,568.6230045000557,568.6236214999808,568.9414292000001,569.9083219000604
130,Success,572.927840600023,572.9284326999914,573.1785936000524,574.1456583000254
131,Success,577.1654274000321,577.1660580000607,577.1665443000384,578.1496498000342
132,Success,581.1699764999794,581.1706411000341,581.319912499981,582.2863845999818
133,Success,585.3059457000345,585.3065386000089,585.4412641000235,586.4083403000841
134,Success,589.4280035999836,589.4286254000617,589.4291122000432,590.3958557000151
135,Success,593.4151740000816,593.4158590000588,593.4163700999925,594.399462100002
136,Success,597.4211607000325,597.4219060000032,597.6202349000378,598.5861611000728
137,Success,601.6058394000866,601.6064220999833,601.6068957999814,602.5576179000782
138,Success,605.5765419000527,605.5771063000429,605.5776001000777,606.5452079999959
139,Success,609.5642508000601,609.564841400017,609.5653175000334,610.5492361000506
140,Success,613.5688046000432,613.5693570000585,613.569861200056,614.5357030000305
141,Success,617.5555972000584,617.5561828000937,617.6739830999868,618.6407440000912
142,Success,621.6603949000128,621.6613347000675,621.8272792000789,622.7783931000158
143,Break,625.7978886000346,625.7984759000828,625.7990172000136,626.632294400013
144,Success,629.6520334000234,629.6525817000074,629.6530227999901,630.6361643000273
145,Success,633.656675000093,633.6572516000597,633.8899377000052,634.8561206000159
146,Success,637.8758147000335,637.8763033000287,638.2610979999881,639.2281683000037
147,Success,642.2480315000284,642.2486227999907,642.2491323000286,643.2153333000606
148,Success,646.2353745000437,646.235958000063,646.5193882000167,647.4854258000851
149,Success,650.505111800041,650.5057781999931,650.6909617000492,651.6733097999822
150,Success,654.6930142000783,654.6935415000189,654.9614739000099,655.9284456000896
151,Success,658.9480316999834,658.9486207000446,658.9491020999849,659.9156365999952
152,Success,668.0062338000862,668.0069306000369,668.007340000011,669.0917243000586
153,Success,672.1117363000521,672.1124765999848,672.462703700061,673.5293017000658
154,Success,676.5501470000017,676.550852800021,676.9169891000492,678.0004195000511
155,Success,681.0204334000591,681.0214667000109,681.3718739000615,682.4382247000467
156,Success,685.4582271000836,685.4587660999969,685.659016199992,686.7260702000931
157,Success,689.7457249000436,689.746278500068,689.9635166000808,691.0302830000874
158,Success,694.0498069000896,694.05038660008,694.0508732000599,695.1179118000437
159,Success,698.1367375000846,698.1373052999843,698.1378009000327,699.2052448000759
160,Success,702.2244226000039,702.2249609000282,702.5764399000909,703.6599922000896
161,Success,706.6797153999796,706.6803297000006,706.9641212000279,708.03074810002
162,Success,711.0517842000118,711.0523567000637,711.133977200021,712.1853113999823
163,Success,715.2041486999951,715.2047069000546,715.4050643000519,716.4731757000554
164,Success,719.492898000055,719.4934346000664,719.4939126999816,720.5765633999836
165,Success,723.5957960999804,723.5963588000741,723.8133780000499,724.8811804000288
166,Success,727.9010241000215,727.9017990999855,728.0686673000455,729.1360926000634
167,Success,732.1551581000676,732.1556934000691,732.2227662000805,733.273927000002
168,Success,736.2929729000898,736.2935442000162,736.5943676000461,737.6767969999928
169,Success,740.6964021000313,740.6969740000786,740.8139891000465,741.8828972000629
170,Success,744.9017924000509,744.9023794999812,745.2029020000482,746.2696499000303
171,Success,749.2893246000167,749.2898927000351,749.4905700000236,750.5730455000885
172,Success,753.592848100001,753.5934337000363,753.5939001000952,754.6613461000379
173,Success,757.6808943999931,757.6814500000328,757.8986497999867,758.965949100093
174,Success,761.985829000012,761.9866772000678,762.1533665000461,763.2045487000141
175,Success,766.2232836000621,766.2238889000146,766.2247504000552,767.3065052999882
176,Success,770.3263684000121,770.327037399984,770.7439954000292,771.7954595000483
177,Success,774.8147596000927,774.8153434999986,775.1663928000489,776.2337038000114
178,Success,779.2612609000644,779.2623088000109,779.594748100033,780.6464062000159
179,Success,783.6659069000743,783.6665272000246,783.6670257999795,784.73368569999
180,Success,787.7535456999904,787.7541544000851,787.7546259000665,788.8367186000105
181,Success,791.8563162999926,791.8569355000509,791.857398900087,792.9245637999848
182,Success,795.9438708000816,795.9444324000506,796.22907640005,797.2796524000587
183,Break,800.3001891000895,800.301108899992,800.6839395000134,801.4166622000048
184,Success,804.4359835000942,804.4371671000263,806.2391334000276,807.3063634000719
185,Success,810.3261101000244,810.3266967000673,810.5099906000542,811.5763366000028
186,Success,814.595870600082,814.59646660008,814.8810779000632,815.9315808999818
187,Success,818.9516287000151,818.9521701000631,819.2849803999998,820.3362290000077
188,Success,823.3562284000218,823.3573885000078,823.5901173000457,824.656326700002
189,Success,827.6761093999958,827.6769802999916,827.9937941000098,829.0449615999823
190,Success,832.0637323000701,832.0643233000301,832.3324398000259,833.3994131000945
191,Success,836.4189552000025,836.4195450000698,836.4200289000291,837.4858856000938
192,Success,840.5054522000719,840.5061104000779,840.7743662000867,841.8409962999867
193,Success,844.8606130999979,844.8611906000879,845.0776303000748,846.1287417000858
194,Success,849.1484062999953,849.148992100032,849.2994502000511,850.3834637000691
195,Success,853.4035627000267,853.4041592000285,853.7041213000193,854.77093410003
196,Success,857.7905112000881,857.7910941999871,858.1574188000523,859.2088021000382
197,Success,862.2282402000856,862.2287876000628,862.2292692000046,863.29621890001
198,Break,866.3161862000125,866.3167823000113,866.4172006000299,867.5332737000426
199,Success,870.5544379000785,870.5550475000637,870.7870292000007,871.8716274000471
200,Success,874.8913900000043,874.8919940000633,875.19210320001,876.2427100000205
201,Success,879.2626628000289,879.263350400026,880.5310583000537,881.5970561000286
202,Success,884.6168728000484,884.6174935000017,884.9846906000748,886.0357592999935
203,Success,889.0558288000757,889.0563595000422,889.2735299000051,890.3401749000186
204,Success,893.3607220000122,893.3616801000899,893.6106605000095,894.6770795000484
205,Success,897.6967742000706,897.6973221000517,897.9145405000309,898.9656166000059
206,Success,901.984515100019,901.9851363000926,902.2029809000669,903.2537425000919
207,Success,906.2729714000598,906.2736517000012,906.6564006999834,907.7238467000425
208,Success,910.7432767000282,910.7438582000323,910.977424700046,912.0289011000423
209,Success,915.0494870999828,915.0502917000558,915.3499156000325,916.4337107000174
210,Success,919.4529870999977,919.4535782000748,919.6704045000952,920.7365863000741
211,NoFix,923.7562760000583,923.7568478999892,,928.7794502000324
212,Success,931.7991932000732,931.7998882000102,932.0329037000192,933.0837790000951
213,Success,936.103051800048,936.103847600054,936.3706134000095,937.4371436000802
214,Success,940.4567728000693,940.4575842000777,940.6915833000094,941.742457000073
215,Break,944.7617101999931,944.7622681000503,948.1327067000093,948.5162537000142
216,Success,951.5347355999984,951.5352466000477,951.7529001000803,952.8200529000023
217,Success,955.8398679000093,955.8404551000567,956.074507100042,957.1410911000567
218,Break,960.159913700074,960.1604921000544,960.3114744999912,960.826959200087
219,Success,963.8469778000144,963.8475573000032,964.0649714000756,965.1326413000934
220,Success,968.1522150000092,968.1527815000154,968.3535773000913,969.4358579000691
221,Success,972.4563705000328,972.4569142999826,972.6905379000818,973.7568590000737
222,Success,976.7765826000832,976.7771149000619,976.9945541000925,978.0456314000767
223,Success,981.0645292000845,981.0650833999971,981.4165987999877,982.4998975000344
224,Success,985.5186938000843,985.5192446000874,985.9048101000953,986.9710858000908
225,Success,989.9898907000897,989.990467900061,990.07473880006,991.1589677000884
226,Break,994.1792285999982,994.1798053000821,994.4455185000552,995.1459529000567
227,Success,998.1659674000693,998.1665396000026,998.616962900036,999.7000702000223
228,Success,1002.7199085000902,1002.7204804000212,1002.7209293000633,1003.804342300049
229,Success,1006.8236073000589,1006.8246555000078,1007.2578385000816,1008.326443900005
230,Success,1011.3458435999928,1011.3464815000771,1011.5468564000912,1012.6142056999961
231,Break,1015.6337831000565,1015.6348752999911,1015.8026931000641,1016.7512752000475
232,Success,1019.7709990000585,1019.7715627000434,1020.1053891000338,1021.188133000047
233,Success,1024.208667900064,1024.209281400079,1024.5267727000173,1025.6103355999803
234,Success,1028.6289035000373,1028.6294343000045,1028.9299551000586,1029.997110299999
235,Success,1033.0165196000598,1033.0169974000892,1033.0174758000067,1034.0848726000404
236,Success,1037.104128499981,1037.1048959000036,1037.1054697000654,1038.173225000035
237,Success,1041.1924522999907,1041.1929954000516,1041.193466900033,1042.2602368000662
238,Success,1045.2791379999835,1045.2798622000264,1045.5310273000505,1046.597315400024
239,Success,1049.6168329000939,1049.6173514000839,1049.6178140999982,1050.702384400065
240,Success,1053.721973399981,1053.7225017000455,1054.1401639999822,1055.2235174999805
241,Success,1058.2439735000953,1058.2446716000559,1058.445921799983,1059.527324900031
242,Success,1062.5471691000275,1062.5476759000449,1062.8316928000422,1063.898897600011
243,Success,1066.9185328000458,1066.919151899987,1067.1194976000115,1068.1869494999992
244,Success,1071.2065175999887,1071.2071268000873,1071.5574580000248,1072.6409587999806
245,Success,1075.6607108000899,1075.661270200042,1075.9442381000845,1077.0287231000839
246,Break,1080.0487251000013,1080.0495896000648,1082.117979700095,1082.717960100039
247,NoFix,1085.7367319000186,1085.7375588000286,,1090.7601668999996
248,Success,1093.7783393000718,1093.7788696000353,1094.1134227000875,1095.1639530999819
249,Success,1098.1836003999924,1098.1841481000884,1098.4014381000306,1099.4839474000037
250,Success,1102.5035380000481,1102.5041641000425,1102.7878987999866,1103.8391445000889
251,Success,1106.8595400000922,1106.860399600002,1107.1439058000688,1108.2261851000367
252,Success,1111.2463989000535,1111.2470184999984,1111.8812273000367,1112.9485170000698
253,Break,1115.9670306000626,1115.9676515000174,1116.1186031000689,1116.835073000053
254,Break,1119.8559746000683,1119.8566618000623,1120.2232125999872,1120.7248245000374
255,Break,1123.743292500032,1123.7438962000888,1124.1607607000042,1124.5438168999972
256,NoFix,1127.5636095000664,1127.5644339000573,,1132.5847391000716
257,NoFix,1135.6039538000477,1135.6045238000806,,1140.6271700999932
258,Break,1235.2466856000246,1235.2482070000842,1235.5644835000858,1236.2140847999835
259,Success,1239.234421000001,1239.2353029000806,1240.0849974000594,1241.136983799981
260,Success,1244.1572181000374,1244.157898100093,1244.5239053000696,1245.590034199995
261,Break,1248.6112272000173,1248.6119789000368,1249.8949130000547,1250.4459525999846
262,Success,1253.4647573999828,1253.4654034000123,1253.8166590000037,1254.90050540003
263,Break,1257.9202047000872,1257.9208944999846,1257.9877680999925,1258.9220498000504
264,Success,1261.9407116000075,1261.9412385000614,1262.1240446000593,1263.1922332000686
265,Break,1266.2115472999867,1266.2122425000416,1266.2128101000562,1267.1307079000399
266,Break,1270.1490669000195,1270.149785400019,1270.3668426000513,1270.7495746000204
267,NoFix,1273.7684540000046,1273.7691323000472,,1278.7910917000845
268,NoFix,1281.8108620999847,1281.8116932000266,,1286.8324740000535
269,Success,1352.7824059000704,1352.78323619999,1353.1839855000144,1354.2666033999994
270,Success,1357.286055500037,1357.2867628000677,1357.4869020000333,1358.5541642000899
271,Success,1361.573611000087,1361.5741869000485,1361.5746566000162,1362.6596891999943
272,Break,1365.6790374000557,1365.6797001999803,1365.8632093000924,1366.4638572999975
273,Break,1369.4828156000003,1369.4834153000265,1369.683692199993,1370.3337680000113
274,Break,1373.353428900009,1373.3540137000382,1373.6211992000462,1374.7872613000218
275,Break,1377.8069118000567,1377.808069700026,1378.1247409000061,1378.666641900083
276,Break,1381.4197902000742,1381.4203134999843,1381.6709167000372,1382.6217238000827
277,Success,1390.0945682000602,1390.0952859000536,1390.3796312999912,1391.4470042000758
278,Success,1394.4662706999807,1394.4668259000173,1394.616969200084,1395.6845937999897
279,Success,1398.7041002000915,1398.7046738000354,1398.705142699997,1399.787577799987
280,Success,1402.8078999000136,1402.8085980000906,1403.1584317000816,1404.2097401000792
281,Success,1407.2292510999832,1407.229827400064,1407.5968554000137,1408.6641910000471
282,Success,1411.6838721000822,1411.6845367000205,1411.6850399000105,1412.7513560000807
283,Break,1415.7710898000514,1415.771625100053,1416.0378702000016,1416.5378600000404
284,Success,1419.5573754000943,1419.558105400065,1419.8927117000567,1420.943425100064
285,Success,1423.962836300023,1423.9634021000238,1424.2138996000867,1425.2806724000257
286,Break,1428.300341800088,1428.300883000018,1428.5170327000087,1429.6173262000084
287,Success,1432.637206000043,1432.6377793999854,1433.222803600016,1434.290349900024
288,Success,1437.3098536999896,1437.3104393000249,1437.3109049000777,1438.3943154000444
289,Success,1441.4140524000395,1441.4145931000821,1441.6972813000903,1442.7642293000827
290,Success,1445.7838867000537,1445.7844449999975,1446.1525385000277,1447.2198306000791
291,Success,1450.239873200073,1450.240445000003,1450.5568592000054,1451.6242115000496
292,Success,1454.6441963000689,1454.6448188000359,1454.8117040999932,1455.8774868000764
293,Success,1458.8968185000122,1458.8974045000505,1458.9821370000718,1460.0495001000818
294,Success,1463.0694397999905,1463.0700033000903,1463.2702729000011,1464.3369623000035
295,Break,1467.356439199997,1467.3569982000627,1467.7574983000522,1468.3412488000467
296,Break,1471.3608832000755,1471.3614860000089,1471.7447285000235,1472.846114700078
297,NoFix,1475.8643013000255,1475.8649245999986,,1480.887284800061
298,Success,1655.6717818999896,1655.6724753000308,1655.9386243000627,1656.989725499996
299,Success,1660.0095111000119,1660.0101078000152,1660.2105974000879,1661.276616099989
300,Success,1664.3046688000904,1664.3058890000684,1664.8562606000341,1665.907185100019
301,Success,1668.9272218000842,1668.9279878999805,1669.194770500064,1670.2616942999884
302,Success,1673.2814973000204,1673.2821556000272,1673.6147200000705,1674.6827366000507
303,Success,1677.7027820000658,1677.7034817000385,1677.8537781999912,1678.9208364000078
304,Success,1681.9401234000688,1681.9410896000918,1682.308032100089,1683.3740850000177
305,Success,1686.3951020999812,1686.395903000026,1686.6127292000456,1687.6790839000605
306,Success,1690.6979374000803,1690.698690899997,1691.1498894999968,1692.2010022000177
307,Success,1695.2199851000914,1695.2210852000862,1695.4218049000483,1696.5039073000662
308,Success,1699.5244860000676,1699.5251449000789,1700.743355600047,1701.8101101000793
309,Success,1704.8298246000195,1704.8309765000595,1705.2979093000758,1706.3638420000207
310,Success,1709.3852997000795,1709.3859971000347,1709.7026908000698,1710.7691672000801
311,Success,1713.7878498000791,1713.7885048000608,1713.7890823000344,1714.8567911999999
312,Success,1717.875612200005,1717.8761610999936,1717.8766320000868,1718.9444849999854
313,Success,1721.9639177999925,1721.9645140999928,1722.2157027000794,1723.2977474000072
314,Success,1726.3263854000252,1726.3271201000316,1726.3276504999958,1727.3945382999955
315,Success,1730.4140371000394,1730.414891100023,1730.4154383999994,1731.4979659999954
316,Success,1734.517274599988,1734.5180061000865,1734.518552500056,1735.6032991000684
317,Success,1738.6225179000758,1738.6231628999813,1739.0736279999837,1740.1405215000268
318,Success,1743.1603602999821,1743.1615584000247,1743.3445812000427,1744.4120329000289
319,Success,1747.4316910000052,1747.432253499981,1747.6646788000362,1748.732578300056
320,Success,1751.7525678999955,1751.7532235999824,1752.1036517000757,1753.1872794000665
321,Break,1756.2072312000673,1756.207884100033,1757.408686800045,1757.9756518000504
322,Success,1760.9943370000692,1760.9950038000243,1761.3628365000477,1762.429570700042
323,Success,1765.449237300083,1765.4499333000276,1765.7507616000948,1766.8165211000014
324,Success,1769.8372406000271,1769.8378861000529,1770.0549465999939,1771.1222801000113
325,Success,1774.141326299985,1774.1420643000165,1774.3749497000827,1775.4435159000568
326,Break,1778.4632306999993,1778.4639172999887,1778.796330900048,1779.1474678000668
327,Success,1782.1656000000658,1782.1662628999911,1782.384536400088,1783.4517137000803
328,Success,1786.4709075000137,1786.472268500016,1786.7217243000632,1787.7878408000106
329,Success,1790.8075211000396,1790.8081179000437,1791.0085962000303,1792.0756511000218
330,Success,1795.0951855999883,1795.095815400011,1795.8144048000686,1796.8814414000371
331,Success,1799.900864000083,1799.9015748000238,1800.3355051000835,1801.4181668000529
332,Success,1804.4378169000847,1804.438373700017,1804.7739469000371,1805.856898500002
333,Success,1808.8775241000112,1808.878242100007,1809.4948740000837,1810.5616138000041
334,Success,1813.582264900091,1813.5829260000028,1813.9648935000878,1815.0332278000424
335,Success,1818.0526649000822,1818.0532565000467,1818.3362320000306,1819.3874692000682
336,Success,1822.407122900011,1822.4076453000307,1822.8750264000846,1823.9576365000103
337,Success,1826.9772304000799,1826.977792300051,1827.1950733000413,1828.2795190000907
338,Success,1831.2992207000498,1831.299921000027,1831.550365000032,1832.6172534000361
339,Success,1835.6375500999857,1835.6384178000735,1836.0380734000355,1837.121705400059
340,Success,1840.141093500075,1840.1422114000889,1840.8754600000102,1841.9268374000676
341,Success,1844.945414600079,1844.9460100000724,1845.164359800052,1846.2313494000118
342,Success,1849.250773100066,1849.2515663000522,1849.2523734000279,1850.3343141999794
343,Break,1853.3538958000718,1853.354676200077,1853.5226568999933,1854.288540199981
344,Success,1857.307774899993,1857.3083780000452,1857.3088951000245,1858.359923299984
345,Success,1861.3796916999854,1861.3803971000016,1861.8478063000366,1862.914806600078
346,Success,1865.9345414000563,1865.9351590999868,1866.1177759000566,1867.1847142000915
347,Success,1870.204425600008,1870.2051934000337,1870.6235679000383,1871.690217400086
348,Success,1874.7097867000848,1874.7104349000147,1874.7109477000777,1875.7945688000182
349,Success,1878.8139402000234,1878.8145495000063,1879.098631400033,1880.1820223000832
350,Success,1883.2020073999884,1883.2032751999795,1883.2038982000668,1884.2694722000742
351,Success,1887.2883252000902,1887.2891122000292,1887.5240630999906,1888.6073351000668
352,Success,1891.626643900061,1891.627402300015,1891.628055499983,1892.6950668999925
353,Success,1895.7146937000798,1895.7152902000817,1895.715818000026,1896.781946400064
354,Success,1899.8015115000308,1899.8024233999895,1899.8030440000584,1900.8697050000774
355,Success,1903.888330899994,1903.8890237000305,1903.8894961000187,1904.9571110000834
356,Success,1907.9768389000092,1907.9774910000851,1907.9780980000505,1909.0612980000442
357,Success,1912.0820293000434,1912.0828058000188,1912.1818360000616,1913.247932300088
358,Success,1916.2675760000711,1916.26823590009,1916.2687236000784,1917.3534844000824
359,Success,1920.372563400073,1920.3736461000517,1920.3741014000261,1921.4571591999847
360,Success,1924.4768084000098,1924.477381600067,1924.4778907999862,1925.5449588000774
361,Success,1928.564740800066,1928.565412200056,1928.5659274000209,1929.647695700056
362,Success,1932.6675870000618,1932.6681927000172,1932.6686750000808,1933.7527150000678
363,Success,1936.7726040000562,1936.7737145000137,1936.8892754000844,1937.9572598000523
364,Success,1940.9770592000568,1940.9776960000163,1940.9782038000412,1942.0451425000792
365,Success,1945.0644419000018,1945.0650524999946,1945.0655441000126,1946.1318386000348
366,Success,1949.1515679000877,1949.1522797000362,1949.3686807000777,1950.45323069999
367,Success,1953.4727321000537,1953.4736746000126,1953.7564298000652,1954.8074246000033
