tracker_time_ms,message
186558662,!V TRIAL_VAR Stim_Color_Name Gray
186558662,!V TRIAL_VAR Stim_Intensity_Level 150
186558662,!V TRIAL_VAR Stim_Pos_X_deg 12.0
186558662,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186558665,FIX_ON TRIAL 58
186558948,GAZE_ACQUIRED TRIAL 58
186559165,FIX_OFF TRIAL 58
186559272,STIM_ON TRIAL 58
186559390,TARGET_ENTER TRIAL 58
186559479,STIM_OFF TRIAL 58
186559494,STIM_WINDOW_END TRIAL 58
186559498,REWARD TRIAL 58
186559761,!V TRIAL_VAR Status Success
186559762,!V TRIAL_VAR Subject_ID Monkey_H18
186559762,TRIAL_RESULT Success
186562808,TRIALID 59
186562809,!V TRIAL_VAR Subject_ID Monkey_H18
186562809,!V TRIAL_VAR Planned_Fixation_Duration_ms 359.80628205889735
186562809,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186562809,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186562809,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186562809,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186562809,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186562809,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186562809,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186562809,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186562809,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186562809,!V TRIAL_VAR Stim_Orientation_deg 0.0
186562809,!V TRIAL_VAR Gap_Duration_ms 100.0
186562809,!V TRIAL_VAR Stim_Duration_ms 200.0
186562809,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186562810,!V TRIAL_VAR Condition_ID C000031
186562810,!V TRIAL_VAR Is_Control False
186562810,!V TRIAL_VAR Stim_Color_Name Gray
186562810,!V TRIAL_VAR Stim_Intensity_Level 90
186562810,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186562810,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186562815,FIX_ON TRIAL 59
186564830,FIX_OFF TRIAL 59
186564833,!V TRIAL_VAR Status nofix_1
186564833,!V TRIAL_VAR Subject_ID Monkey_H18
186564833,TRIAL_RESULT nofix_1
186567879,TRIALID 60
186567879,!V TRIAL_VAR Subject_ID Monkey_H18
186567879,!V TRIAL_VAR Planned_Fixation_Duration_ms 555.2978679000036
186567879,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186567879,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186567879,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186567879,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186567879,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186567879,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186567879,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186567879,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186567879,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186567879,!V TRIAL_VAR Stim_Orientation_deg 0.0
186567879,!V TRIAL_VAR Gap_Duration_ms 100.0
186567879,!V TRIAL_VAR Stim_Duration_ms 200.0
186567879,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186567880,!V TRIAL_VAR Condition_ID C000031
186567880,!V TRIAL_VAR Is_Control False
186567880,!V TRIAL_VAR Stim_Color_Name Gray
186567880,!V TRIAL_VAR Stim_Intensity_Level 90
186567880,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186567880,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186567883,FIX_ON TRIAL 60
186569055,GAZE_ACQUIRED TRIAL 60
186569465,FIX_OFF TRIAL 60
186569573,STIM_ON TRIAL 60
186569683,TARGET_ENTER TRIAL 60
186569780,STIM_OFF TRIAL 60
186569794,STIM_WINDOW_END TRIAL 60
186569797,REWARD TRIAL 60
186570061,!V TRIAL_VAR Status Success
186570061,!V TRIAL_VAR Subject_ID Monkey_H18
186570061,TRIAL_RESULT Success
186573106,TRIALID 61
186573106,!V TRIAL_VAR Subject_ID Monkey_H18
186573106,!V TRIAL_VAR Planned_Fixation_Duration_ms 381.91892328593894
186573106,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186573106,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186573106,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186573106,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186573106,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186573106,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186573106,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186573106,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186573106,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186573106,!V TRIAL_VAR Stim_Orientation_deg 0.0
186573106,!V TRIAL_VAR Gap_Duration_ms 100.0
186573106,!V TRIAL_VAR Stim_Duration_ms 200.0
186573106,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186573106,!V TRIAL_VAR Condition_ID C000032
186573107,!V TRIAL_VAR Is_Control False
186573107,!V TRIAL_VAR Stim_Color_Name Gray
186573107,!V TRIAL_VAR Stim_Intensity_Level 90
186573107,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186573107,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186573112,FIX_ON TRIAL 61
186574137,GAZE_ACQUIRED TRIAL 61
186574262,FIX_OFF TRIAL 61
186574767,!V TRIAL_VAR Status Break_1
186574767,!V TRIAL_VAR Subject_ID Monkey_H18
186574767,TRIAL_RESULT Break_1
186577811,TRIALID 62
186577811,!V TRIAL_VAR Subject_ID Monkey_H18
186577811,!V TRIAL_VAR Planned_Fixation_Duration_ms 789.8623057663663
186577811,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186577811,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186577811,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186577811,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186577811,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186577811,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186577811,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186577811,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186577811,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186577811,!V TRIAL_VAR Stim_Orientation_deg 0.0
186577811,!V TRIAL_VAR Gap_Duration_ms 100.0
186577811,!V TRIAL_VAR Stim_Duration_ms 200.0
186577811,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186577812,!V TRIAL_VAR Condition_ID C000032
186577813,!V TRIAL_VAR Is_Control False
186577813,!V TRIAL_VAR Stim_Color_Name Gray
186577813,!V TRIAL_VAR Stim_Intensity_Level 90
186577813,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186577813,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186577815,FIX_ON TRIAL 62
186579829,FIX_OFF TRIAL 62
186579833,!V TRIAL_VAR Status nofix_1
186579833,!V TRIAL_VAR Subject_ID Monkey_H18
186579833,TRIAL_RESULT nofix_1
186582882,TRIALID 63
186582883,!V TRIAL_VAR Subject_ID Monkey_H18
186582883,!V TRIAL_VAR Planned_Fixation_Duration_ms 339.7411571305615
186582883,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186582883,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186582883,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186582883,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186582883,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186582883,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186582883,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186582883,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186582883,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186582883,!V TRIAL_VAR Stim_Orientation_deg 0.0
186582883,!V TRIAL_VAR Gap_Duration_ms 100.0
186582883,!V TRIAL_VAR Stim_Duration_ms 200.0
186582883,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186582883,!V TRIAL_VAR Condition_ID C000032
186582884,!V TRIAL_VAR Is_Control False
186582884,!V TRIAL_VAR Stim_Color_Name Gray
186582884,!V TRIAL_VAR Stim_Intensity_Level 90
186582884,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186582884,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186582886,FIX_ON TRIAL 63
186584901,FIX_OFF TRIAL 63
186584904,!V TRIAL_VAR Status nofix_1
186584904,!V TRIAL_VAR Subject_ID Monkey_H18
186584904,TRIAL_RESULT nofix_1
186587956,TRIALID 64
186587956,!V TRIAL_VAR Subject_ID Monkey_H18
186587956,!V TRIAL_VAR Planned_Fixation_Duration_ms 570.1389552995541
186587956,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186587956,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186587956,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186587956,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186587956,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186587956,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186587956,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186587956,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186587956,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186587956,!V TRIAL_VAR Stim_Orientation_deg 0.0
186587956,!V TRIAL_VAR Gap_Duration_ms 100.0
186587956,!V TRIAL_VAR Stim_Duration_ms 200.0
186587956,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186587956,!V TRIAL_VAR Condition_ID C000032
186587962,ERROR MESSAGES LOST 5
186587962,FIX_ON TRIAL 64
186589969,FIX_OFF TRIAL 64
186589973,!V TRIAL_VAR Status nofix_1
186589973,!V TRIAL_VAR Subject_ID Monkey_H18
186589974,TRIAL_RESULT nofix_1
186593020,TRIALID 65
186593020,!V TRIAL_VAR Subject_ID Monkey_H18
186593020,!V TRIAL_VAR Planned_Fixation_Duration_ms 620.3554811720702
186593020,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186593020,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186593020,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186593020,!V TRIAL_VAR Fix_Window_Radius_deg 2.5
186593020,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186593020,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186593020,!V TRIAL_VAR Stim_Window_Radius_deg 3.0
186593020,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186593020,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186593020,!V TRIAL_VAR Stim_Orientation_deg 0.0
186593020,!V TRIAL_VAR Gap_Duration_ms 100.0
186593020,!V TRIAL_VAR Stim_Duration_ms 200.0
186593020,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186593021,!V TRIAL_VAR Condition_ID C000032
186593021,!V TRIAL_VAR Is_Control False
186593021,!V TRIAL_VAR Stim_Color_Name Gray
186593021,!V TRIAL_VAR Stim_Intensity_Level 90
186593021,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186593021,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186593026,FIX_ON TRIAL 65
186595008,GAZE_ACQUIRED TRIAL 65
186595272,FIX_OFF TRIAL 65
186595776,!V TRIAL_VAR Status Break_1
186595777,!V TRIAL_VAR Subject_ID Monkey_H18
186595777,TRIAL_RESULT Break_1
186606227,TRIALID 66
186606227,!V TRIAL_VAR Subject_ID Monkey_H18
186606227,!V TRIAL_VAR Planned_Fixation_Duration_ms 674.5047148626452
186606227,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186606227,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186606227,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186606227,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186606227,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186606227,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186606227,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186606227,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186606227,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186606227,!V TRIAL_VAR Stim_Orientation_deg 0.0
186606227,!V TRIAL_VAR Gap_Duration_ms 100.0
186606227,!V TRIAL_VAR Stim_Duration_ms 200.0
186606227,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186606228,!V TRIAL_VAR Condition_ID C000032
186606228,!V TRIAL_VAR Is_Control False
186606228,!V TRIAL_VAR Stim_Color_Name Gray
186606228,!V TRIAL_VAR Stim_Intensity_Level 90
186606228,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186606228,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186606233,FIX_ON TRIAL 66
186608247,FIX_OFF TRIAL 66
186608253,!V TRIAL_VAR Status nofix_1
186608254,!V TRIAL_VAR Subject_ID Monkey_H18
186608254,TRIAL_RESULT nofix_1
186611303,TRIALID 67
186611303,!V TRIAL_VAR Subject_ID Monkey_H18
186611303,!V TRIAL_VAR Planned_Fixation_Duration_ms 576.3406137505228
186611303,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186611303,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186611303,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186611303,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186611303,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186611303,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186611303,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186611303,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186611303,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186611303,!V TRIAL_VAR Stim_Orientation_deg 0.0
186611303,!V TRIAL_VAR Gap_Duration_ms 100.0
186611303,!V TRIAL_VAR Stim_Duration_ms 200.0
186611303,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186611304,!V TRIAL_VAR Condition_ID C000032
186611304,!V TRIAL_VAR Is_Control False
186611304,!V TRIAL_VAR Stim_Color_Name Gray
186611304,!V TRIAL_VAR Stim_Intensity_Level 90
186611304,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186611304,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186611308,FIX_ON TRIAL 67
186613323,FIX_OFF TRIAL 67
186613326,!V TRIAL_VAR Status nofix_1
186613326,!V TRIAL_VAR Subject_ID Monkey_H18
186613326,TRIAL_RESULT nofix_1
186616377,TRIALID 68
186616377,!V TRIAL_VAR Subject_ID Monkey_H18
186616377,!V TRIAL_VAR Planned_Fixation_Duration_ms 422.82938124141964
186616377,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186616377,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186616377,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186616377,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186616377,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186616377,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186616377,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186616377,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186616377,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186616377,!V TRIAL_VAR Stim_Orientation_deg 0.0
186616377,!V TRIAL_VAR Gap_Duration_ms 100.0
186616377,!V TRIAL_VAR Stim_Duration_ms 200.0
186616377,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186616378,!V TRIAL_VAR Condition_ID C000032
186616378,!V TRIAL_VAR Is_Control False
186616378,!V TRIAL_VAR Stim_Color_Name Gray
186616378,!V TRIAL_VAR Stim_Intensity_Level 90
186616378,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186616378,!V TRIAL_VAR Stim_Pos_Y_deg 8.0
186616383,FIX_ON TRIAL 68
186616658,GAZE_ACQUIRED TRIAL 68
186616933,FIX_OFF TRIAL 68
186617040,STIM_ON TRIAL 68
186617051,TARGET_ENTER TRIAL 68
186617244,STIM_OFF TRIAL 68
186617244,STIM_WINDOW_END TRIAL 68
186617248,REWARD TRIAL 68
186617510,!V TRIAL_VAR Status Success
186617510,!V TRIAL_VAR Subject_ID Monkey_H18
186617510,TRIAL_RESULT Success
186620581,TRIALID 69
186620581,!V TRIAL_VAR Subject_ID Monkey_H18
186620581,!V TRIAL_VAR Planned_Fixation_Duration_ms 385.45140417236735
186620581,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186620581,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186620581,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186620581,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186620581,!V TRIAL_VAR Stim_Pos_X_deg 0.0
186620581,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186620581,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186620581,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186620581,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186620581,!V TRIAL_VAR Stim_Orientation_deg 0.0
186620581,!V TRIAL_VAR Gap_Duration_ms 100.0
186620581,!V TRIAL_VAR Stim_Duration_ms 200.0
186620581,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186620582,!V TRIAL_VAR Condition_ID C000033
186620582,!V TRIAL_VAR Is_Control False
186620582,!V TRIAL_VAR Stim_Color_Name Gray
186620582,!V TRIAL_VAR Stim_Intensity_Level 150
186620582,!V TRIAL_VAR Stim_Pos_X_deg 0.0
186620582,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186620587,FIX_ON TRIAL 69
186620880,GAZE_ACQUIRED TRIAL 69
186621112,FIX_OFF TRIAL 69
186621219,STIM_ON TRIAL 69
186621326,TARGET_ENTER TRIAL 69
186621423,STIM_OFF TRIAL 69
186621437,STIM_WINDOW_END TRIAL 69
186621441,REWARD TRIAL 69
186621704,!V TRIAL_VAR Status Success
186621704,!V TRIAL_VAR Subject_ID Monkey_H18
186621704,TRIAL_RESULT Success
186624751,TRIALID 70
186624751,!V TRIAL_VAR Subject_ID Monkey_H18
186624751,!V TRIAL_VAR Planned_Fixation_Duration_ms 727.515957943721
186624751,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186624751,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186624751,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186624751,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186624751,!V TRIAL_VAR Stim_Pos_X_deg -6.0
186624751,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186624751,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186624751,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186624751,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186624751,!V TRIAL_VAR Stim_Orientation_deg 0.0
186624751,!V TRIAL_VAR Gap_Duration_ms 100.0
186624751,!V TRIAL_VAR Stim_Duration_ms 200.0
186624751,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186624752,!V TRIAL_VAR Condition_ID C000034
186624752,!V TRIAL_VAR Is_Control False
186624752,!V TRIAL_VAR Stim_Color_Name Gray
186624752,!V TRIAL_VAR Stim_Intensity_Level 150
186624752,!V TRIAL_VAR Stim_Pos_X_deg -6.0
186624752,!V TRIAL_VAR Stim_Pos_Y_deg 2.0
186624754,FIX_ON TRIAL 70
186625130,GAZE_ACQUIRED TRIAL 70
186625708,FIX_OFF TRIAL 70
186625815,STIM_ON TRIAL 70
186625955,TARGET_ENTER TRIAL 70
186626023,STIM_OFF TRIAL 70
186626062,STIM_WINDOW_END TRIAL 70
186626065,REWARD TRIAL 70
186626328,!V TRIAL_VAR Status Success
186626328,!V TRIAL_VAR Subject_ID Monkey_H18
186626328,TRIAL_RESULT Success
186629373,TRIALID 71
186629374,!V TRIAL_VAR Subject_ID Monkey_H18
186629374,!V TRIAL_VAR Planned_Fixation_Duration_ms 435.9784703674552
186629374,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186629374,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186629374,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186629374,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186629374,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186629374,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186629374,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186629374,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186629374,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186629374,!V TRIAL_VAR Stim_Orientation_deg 0.0
186629374,!V TRIAL_VAR Gap_Duration_ms 100.0
186629374,!V TRIAL_VAR Stim_Duration_ms 200.0
186629374,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186629374,!V TRIAL_VAR Condition_ID C000035
186629375,!V TRIAL_VAR Is_Control False
186629375,!V TRIAL_VAR Stim_Color_Name Gray
186629375,!V TRIAL_VAR Stim_Intensity_Level 30
186629375,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186629375,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186629380,FIX_ON TRIAL 71
186631387,FIX_OFF TRIAL 71
186631391,!V TRIAL_VAR Status nofix_1
186631391,!V TRIAL_VAR Subject_ID Monkey_H18
186631391,TRIAL_RESULT nofix_1
186634448,TRIALID 72
186634448,!V TRIAL_VAR Subject_ID Monkey_H18
186634448,!V TRIAL_VAR Planned_Fixation_Duration_ms 457.4546662898795
186634448,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186634448,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186634448,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186634448,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186634448,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186634448,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186634448,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186634449,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186634449,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186634449,!V TRIAL_VAR Stim_Orientation_deg 0.0
186634449,!V TRIAL_VAR Gap_Duration_ms 100.0
186634449,!V TRIAL_VAR Stim_Duration_ms 200.0
186634449,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186634449,!V TRIAL_VAR Condition_ID C000035
186634449,!V TRIAL_VAR Is_Control False
186634449,!V TRIAL_VAR Stim_Color_Name Gray
186634449,!V TRIAL_VAR Stim_Intensity_Level 30
186634449,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186634449,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186634454,FIX_ON TRIAL 72
186636462,FIX_OFF TRIAL 72
186636465,!V TRIAL_VAR Status nofix_1
186636465,!V TRIAL_VAR Subject_ID Monkey_H18
186636465,TRIAL_RESULT nofix_1
186639511,TRIALID 73
186639512,!V TRIAL_VAR Subject_ID Monkey_H18
186639512,!V TRIAL_VAR Planned_Fixation_Duration_ms 631.7038215900058
186639512,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186639512,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186639512,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186639512,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186639512,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186639512,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186639512,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186639512,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186639512,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186639512,!V TRIAL_VAR Stim_Orientation_deg 0.0
186639512,!V TRIAL_VAR Gap_Duration_ms 100.0
186639512,!V TRIAL_VAR Stim_Duration_ms 200.0
186639512,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186639513,!V TRIAL_VAR Condition_ID C000035
186639513,!V TRIAL_VAR Is_Control False
186639513,!V TRIAL_VAR Stim_Color_Name Gray
186639513,!V TRIAL_VAR Stim_Intensity_Level 30
186639513,!V TRIAL_VAR Stim_Pos_X_deg 3.0
186639513,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186639515,FIX_ON TRIAL 73
186640020,GAZE_ACQUIRED TRIAL 73
186640505,FIX_OFF TRIAL 73
186640608,STIM_ON TRIAL 73
186640741,TARGET_ENTER TRIAL 73
186640815,STIM_OFF TRIAL 73
186640844,STIM_WINDOW_END TRIAL 73
186640848,REWARD TRIAL 73
186641111,!V TRIAL_VAR Status Success
186641111,!V TRIAL_VAR Subject_ID Monkey_H18
186641111,TRIAL_RESULT Success
186644157,TRIALID 74
186644157,!V TRIAL_VAR Subject_ID Monkey_H18
186644157,!V TRIAL_VAR Planned_Fixation_Duration_ms 593.3116999212076
186644157,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186644157,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186644157,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186644157,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186644157,!V TRIAL_VAR Stim_Pos_X_deg -3.0
186644157,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186644157,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186644157,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186644157,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186644157,!V TRIAL_VAR Stim_Orientation_deg 0.0
186644157,!V TRIAL_VAR Gap_Duration_ms 100.0
186644157,!V TRIAL_VAR Stim_Duration_ms 200.0
186644157,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186644157,!V TRIAL_VAR Condition_ID C000036
186644162,ERROR MESSAGES LOST 5
186644162,FIX_ON TRIAL 74
186644483,GAZE_ACQUIRED TRIAL 74
186644930,FIX_OFF TRIAL 74
186645037,STIM_ON TRIAL 74
186645155,TARGET_ENTER TRIAL 74
186645244,STIM_OFF TRIAL 74
186645258,STIM_WINDOW_END TRIAL 74
186645262,REWARD TRIAL 74
186645524,!V TRIAL_VAR Status Success
186645524,!V TRIAL_VAR Subject_ID Monkey_H18
186645524,TRIAL_RESULT Success
186648572,TRIALID 75
186648573,!V TRIAL_VAR Subject_ID Monkey_H18
186648573,!V TRIAL_VAR Planned_Fixation_Duration_ms 383.160344645845
186648573,!V TRIAL_VAR Fixation_Pos_X_deg -6.0
186648573,!V TRIAL_VAR Fixation_Pos_Y_deg 8.0
186648573,!V TRIAL_VAR Fixation_Point_Radius_deg 0.2
186648573,!V TRIAL_VAR Fix_Window_Radius_deg 3.0
186648573,!V TRIAL_VAR Stim_Pos_X_deg -6.0
186648573,!V TRIAL_VAR Stim_Pos_Y_deg -7.0
186648573,!V TRIAL_VAR Stim_Window_Radius_deg 3.5
186648573,!V TRIAL_VAR Stim_Major_Axis_deg 0.3
186648573,!V TRIAL_VAR Stim_Minor_Axis_deg 0.3
186648573,!V TRIAL_VAR Stim_Orientation_deg 0.0
186648573,!V TRIAL_VAR Gap_Duration_ms 100.0
186648573,!V TRIAL_VAR Stim_Duration_ms 200.0
186648573,!V TRIAL_VAR Stim_Hold_Time_ms 100.0
186648574,!V TRIAL_VAR Condition_ID C000037
186648574,!V TRIAL_VAR Is_Control False
186648574,!V TRIAL_VAR Stim_Color_Name Gray
186648574,!V TRIAL_VAR Stim_Intensity_Level 60
186648574,!V TRIAL_VAR Stim_Pos_X_deg -6.0
